Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
138310,02-01-2024,BF1554,Ornaments,Male,27,Toronto,Yes,20,25,45,1,45,1,"Unfortunately, the delivery was late."
175447,02-01-2024,BF1554,Ornaments,Female,27,New York,No,20,0,20,1,20,4,Lack of delivery delays is greatly appreciated.
144862,02-01-2024,BF1551,Ornaments,Male,23,Sacramento,No,15,0,15,1,15,1,The product had poor quality.
154493,02-01-2024,BF1548,Clothing,Male,20,Montreal,Yes,65,25,90,1,90,5,The product was affordable here compared to other brands.
189679,02-01-2024,BF1551,Ornaments,Male,26,San Antonio,No,15,0,15,2,30,2,The product had an underwhelming design.
148147,02-01-2024,BF1551,Ornaments,Male,31,Memphis,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
130439,02-01-2024,BF1545,Other,Male,28,Miami,No,10,0,10,1,10,5,Discount deals was greatly appreciated.
134452,02-01-2024,BF1551,Ornaments,Female,32,London,Yes,15,40,55,4,220,2,The product had poor quality.
171387,02-01-2024,BF1554,Ornaments,Female,24,Pittsburgh,No,20,0,20,1,20,4,The Product exhibits good design.
144789,02-01-2024,BF1553,Ornaments,Male,32,San Antonio,No,50,0,50,2,100,3,It was ok.
141656,02-01-2024,BF1545,Other,Female,34,Miami,No,10,0,10,2,20,5,The delivery team handled the product with care.
132978,02-01-2024,BF1551,Ornaments,Male,28,Miami,No,15,0,15,1,15,5,The delivery team handled the product with care.
190909,02-01-2024,BF1549,Clothing,Female,28,San Antonio,No,130,0,130,1,130,4,Lack of delivery delays is greatly appreciated.
194726,02-01-2024,BF1555,Other,Male,27,Pittsburgh,No,23,0,23,4,92,4,Premium quality as usual.
148989,02-01-2024,BF1543,Clothing,Female,18,Miami,No,100,0,100,3,300,5,The product was affordable here compared to other brands.
199139,02-01-2024,BF1553,Ornaments,Male,34,Sydney,Yes,50,100,150,1,150,5,The product was affordable here compared to other brands.
156696,02-01-2024,BF1544,Other,Female,29,New York,No,9,0,9,1,9,5,The Product exhibits good design.
190233,02-01-2024,BF1554,Ornaments,Male,33,Montreal,Yes,20,25,45,2,90,4,The delivery team handled the product with care.
175929,02-01-2024,BF1545,Other,Male,28,San Francisco,No,10,0,10,1,10,4,The product was delivered quickly.
136489,01-01-2024,BF1545,Other,Male,34,New Jersey,No,10,0,10,5,50,4,Premium quality as usual.
188637,01-01-2024,BF1545,Other,Male,25,Toronto,Yes,10,25,35,3,105,5,Incredible detailing was clearly evident.
125658,01-01-2024,BF1548,Clothing,Male,32,Miami,No,65,0,65,3,195,1,There is clear evidence of subpar detailing.
136101,01-01-2024,BF1544,Other,Male,23,San Antonio,No,9,0,9,1,9,5,Lack of delivery delays is greatly appreciated.
184568,01-01-2024,BF1545,Other,Male,34,Dublin,Yes,10,40,50,1,50,4,The product was delivered quickly.
125715,01-01-2024,BF1547,Ornaments,Male,19,Detroit,No,32,0,32,1,32,5,The product was affordable here compared to other brands.
192668,01-01-2024,BF1548,Clothing,Male,25,Pittsburgh,No,65,0,65,1,65,4,The product was delivered quickly.
172815,01-01-2024,BF1551,Ornaments,Male,33,Detroit,No,15,0,15,3,45,5,Exquisite craftsmanship here is absolutely appreciated.
185046,01-01-2024,BF1554,Ornaments,Male,34,San Antonio,No,20,0,20,1,20,5,Premium quality as usual.
152434,01-01-2024,BF1544,Other,Female,24,San Antonio,No,9,0,9,1,9,1,The product had poor quality.
125702,01-01-2024,BF1551,Ornaments,Male,18,Manchester,Yes,15,40,55,1,55,5,Lack of delivery delays is greatly appreciated.
133466,01-01-2024,BF1550,Clothing,Female,21,Las Vegas,No,97,0,97,1,97,1,The product had poor quality.
137253,01-01-2024,BF1548,Clothing,Male,34,New Jersey,No,65,0,65,1,65,5,The product was affordable here compared to other brands.
143397,01-01-2024,BF1544,Other,Female,35,San Francisco,No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
126706,01-01-2024,BF1545,Other,Male,24,San Antonio,No,10,0,10,4,40,4,Discount deals was greatly appreciated.
164933,01-01-2024,BF1548,Clothing,Female,28,Portland,No,65,0,65,1,65,5,The product had excellent quality.
159495,01-01-2024,BF1547,Ornaments,Male,29,Cleveland,No,32,0,32,1,32,5,Lack of delivery delays is greatly appreciated.
145490,01-01-2024,BF1548,Clothing,Male,35,Glasgow,Yes,65,40,105,1,105,2,The promotion quality does not match the product
146270,01-01-2024,BF1551,Ornaments,Male,30,Austin,No,15,0,15,1,15,1,"Unfortunately, the delivery was late."
163872,01-01-2024,BF1550,Clothing,Male,26,Austin,No,97,0,97,1,97,4,Great design is one of the major positives of this product.
192855,01-01-2024,BF1551,Ornaments,Male,20,Paris,Yes,15,50,65,3,195,5,The product had excellent quality.
145843,01-01-2024,BF1544,Other,Male,29,Portland,No,9,0,9,2,18,4,Lack of delivery delays is greatly appreciated.
193684,01-01-2024,BF1550,Clothing,Female,34,Pittsburgh,No,97,0,97,1,97,4,Exquisite craftsmanship here is absolutely appreciated.
186042,01-01-2024,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,1,65,4,Exquisite craftsmanship here is absolutely appreciated.
173365,01-01-2024,BF1550,Clothing,Male,22,Pittsburgh,No,97,0,97,1,97,2,The product is not as advertised.
180511,01-01-2024,BF1544,Other,Female,23,Toronto,Yes,9,25,34,1,34,2,Low quality products are a usual here these days.
132993,31-12-2023,BF1554,Ornaments,Female,18,Detroit,No,20,0,20,1,20,5,The delivery team handled the product with care.
174922,31-12-2023,BF1544,Other,Male,25,Memphis,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
123991,31-12-2023,BF1551,Ornaments,Male,24,Las Vegas,No,15,0,15,1,15,4,Discount deals was greatly appreciated.
166222,31-12-2023,BF1543,Clothing,Male,26,Memphis,No,100,0,100,1,100,1,"Unfortunately, the delivery was late."
158633,31-12-2023,BF1545,Other,Male,26,London,Yes,10,40,50,1,50,5,Incredible detailing was clearly evident.
126424,31-12-2023,BF1549,Clothing,Female,23,Detroit,No,130,0,130,1,130,5,The delivery team handled the product with care.
197560,31-12-2023,BF1548,Clothing,Male,25,Sacramento,No,65,0,65,1,65,5,The product was affordable here compared to other brands.
144774,31-12-2023,BF1548,Clothing,Male,23,Las Vegas,No,65,0,65,1,65,3,Average product
165704,31-12-2023,BF1545,Other,Male,21,Mumbai,Yes,10,70,80,1,80,4,Incredible detailing was clearly evident.
141156,31-12-2023,BF1548,Clothing,Male,33,Montreal,Yes,65,25,90,1,90,3,Not as expected.
199255,31-12-2023,BF1548,Clothing,Male,32,Portland,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
180990,31-12-2023,BF1545,Other,Male,19,Las Vegas,No,10,0,10,1,10,3,It was ok.
189773,31-12-2023,BF1551,Ornaments,Male,19,Miami,No,15,0,15,1,15,1,The product is not as advertised.
193124,31-12-2023,BF1550,Clothing,Male,25,Cardiff,Yes,97,40,137,1,137,5,The product was delivered quickly.
128295,31-12-2023,BF1547,Ornaments,Male,26,Portland,No,32,0,32,3,96,3,The handling was questionable but incurred only minute damages.
193817,31-12-2023,BF1543,Clothing,Male,34,Manchester,Yes,100,40,140,1,140,4,The product was affordable here compared to other brands.
155673,31-12-2023,BF1545,Other,Male,29,Pittsburgh,No,10,0,10,1,10,2,The product is not as advertised.
175671,30-12-2023,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
123023,30-12-2023,BF1548,Clothing,Male,30,Cardiff,Yes,65,40,105,1,105,5,The product was affordable here compared to other brands.
152313,30-12-2023,BF1550,Clothing,Male,27,Pittsburgh,No,97,0,97,1,97,5,Incredible detailing was clearly evident.
149424,30-12-2023,BF1552,Ornaments,Male,27,Dublin,Yes,45,40,85,1,85,5,Lack of delivery delays is greatly appreciated.
149490,30-12-2023,BF1553,Ornaments,Female,18,San Antonio,No,50,0,50,1,50,5,Great design is one of the major positives of this product.
164568,30-12-2023,BF1548,Clothing,Male,30,Miami,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
142446,30-12-2023,BF1548,Clothing,Male,26,Cleveland,No,65,0,65,2,130,3,The handling was questionable but incurred only minute damages.
182836,30-12-2023,BF1545,Other,Male,25,Memphis,No,10,0,10,1,10,4,Exquisite craftsmanship here is absolutely appreciated.
194889,30-12-2023,BF1544,Other,Female,34,Pittsburgh,No,9,0,9,3,27,5,The delivery team handled the product with care.
131756,30-12-2023,BF1550,Clothing,Female,22,Cleveland,No,97,0,97,1,97,5,The product had excellent quality.
151773,30-12-2023,BF1544,Other,Male,18,San Antonio,No,9,0,9,1,9,3,Expected much better
129847,30-12-2023,BF1546,Clothing,Female,26,Pittsburgh,No,118,0,118,4,472,5,The product was delivered quickly.
169401,30-12-2023,BF1549,Clothing,Male,22,Montreal,Yes,130,25,155,2,310,1,Clear delays in delivery.
182201,30-12-2023,BF1548,Clothing,Female,20,New Jersey,No,65,0,65,2,130,4,The Product exhibits good design.
159197,30-12-2023,BF1555,Other,Male,19,San Antonio,No,23,0,23,1,23,2,The product had an underwhelming design.
163543,30-12-2023,BF1546,Clothing,Male,29,Austin,No,118,0,118,2,236,3,Had slight delays but the product was in good shape.
147965,30-12-2023,BF1547,Ornaments,Male,30,Detroit,No,32,0,32,1,32,4,The product had excellent quality.
181026,30-12-2023,BF1547,Ornaments,Male,19,Austin,No,32,0,32,1,32,3,Had slight delays but the product was in good shape.
127383,30-12-2023,BF1543,Clothing,Male,32,Portland,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
143372,30-12-2023,BF1543,Clothing,Female,25,Detroit,No,100,0,100,1,100,4,Premium quality as usual.
147183,30-12-2023,BF1550,Clothing,Male,24,Las Vegas,No,97,0,97,1,97,5,The Product exhibits good design.
164578,30-12-2023,BF1545,Other,Male,20,New Delhi,Yes,10,70,80,2,160,1,There is clear evidence of subpar detailing.
124563,29-12-2023,BF1548,Clothing,Male,27,Paris,Yes,65,50,115,1,115,4,Premium quality as usual.
132403,29-12-2023,BF1547,Ornaments,Male,24,Liverpool,Yes,32,40,72,3,216,5,Premium quality as usual.
131385,29-12-2023,BF1544,Other,Male,25,Glasgow,Yes,9,40,49,1,49,4,The product was affordable here compared to other brands.
133621,29-12-2023,BF1550,Clothing,Male,25,Portland,No,97,0,97,1,97,1,"Unfortunately, the delivery was late."
143177,29-12-2023,BF1548,Clothing,Male,28,Detroit,No,65,0,65,2,130,4,Incredible detailing was clearly evident.
127034,29-12-2023,BF1550,Clothing,Male,26,Montreal,Yes,97,25,122,1,122,3,Had slight delays but the product was in good shape.
141391,29-12-2023,BF1546,Clothing,Female,20,Manchester,Yes,118,40,158,1,158,2,The product is not as advertised.
135327,29-12-2023,BF1550,Clothing,Male,34,Cleveland,No,97,0,97,1,97,1,Careless handling by the delivery team.
189239,29-12-2023,BF1554,Ornaments,Male,33,Detroit,No,20,0,20,2,40,4,The product had excellent quality.
146469,29-12-2023,BF1548,Clothing,Male,21,New Jersey,No,65,0,65,4,260,5,The product was affordable here compared to other brands.
189714,29-12-2023,BF1546,Clothing,Male,29,New Jersey,No,118,0,118,2,236,3,Had slight delays but the product was in good shape.
169558,29-12-2023,BF1548,Clothing,Male,25,Miami,No,65,0,65,1,65,4,Exquisite craftsmanship here is absolutely appreciated.
177948,29-12-2023,BF1548,Clothing,Female,28,Portland,No,65,0,65,1,65,5,Discount deals was greatly appreciated.
136425,29-12-2023,BF1543,Clothing,Female,28,New Delhi,Yes,100,70,170,3,510,5,The delivery team handled the product with care.
183499,29-12-2023,BF1554,Ornaments,Female,26,Mumbai,Yes,20,70,90,2,180,5,Incredible detailing was clearly evident.
163537,29-12-2023,BF1550,Clothing,Female,33,New Jersey,No,97,0,97,1,97,1,"Unfortunately, the delivery was late."
157512,29-12-2023,BF1554,Ornaments,Male,22,San Antonio,No,20,0,20,4,80,1,Never buying from here again.
188857,29-12-2023,BF1550,Clothing,Female,28,Toronto,Yes,97,25,122,1,122,1,Clear delays in delivery.
144760,29-12-2023,BF1551,Ornaments,Male,31,Cleveland,No,15,0,15,1,15,4,The Product exhibits good design.
165392,29-12-2023,BF1550,Clothing,Female,25,New Delhi,Yes,97,70,167,2,334,4,Great design is one of the major positives of this product.
160414,29-12-2023,BF1544,Other,Male,19,Austin,No,9,0,9,5,45,5,The delivery team handled the product with care.
195742,29-12-2023,BF1550,Clothing,Male,20,London,Yes,97,40,137,1,137,5,Premium quality as usual.
152583,28-12-2023,BF1551,Ornaments,Male,24,New York,No,15,0,15,1,15,3,It was ok.
177336,28-12-2023,BF1554,Ornaments,Male,28,New York,No,20,0,20,1,20,3,Not as expected.
142254,28-12-2023,BF1543,Clothing,Male,18,New York,No,100,0,100,3,300,4,Premium quality as usual.
158241,28-12-2023,BF1543,Clothing,Male,25,Dublin,Yes,100,40,140,1,140,1,Clear delays in delivery.
168773,28-12-2023,BF1543,Clothing,Female,20,Sydney,Yes,100,100,200,2,400,4,Exquisite craftsmanship here is absolutely appreciated.
194787,28-12-2023,BF1548,Clothing,Male,28,New Jersey,No,65,0,65,5,325,5,Premium quality as usual.
169112,28-12-2023,BF1549,Clothing,Male,33,Glasgow,Yes,130,40,170,1,170,3,The handling was questionable but incurred only minute damages.
150039,28-12-2023,BF1551,Ornaments,Male,29,Mumbai,Yes,15,70,85,4,340,2,Careless handling by the delivery team.
184524,28-12-2023,BF1550,Clothing,Male,24,Sacramento,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
178266,28-12-2023,BF1546,Clothing,Male,30,Paris,Yes,118,50,168,2,336,5,Exquisite craftsmanship here is absolutely appreciated.
156080,28-12-2023,BF1547,Ornaments,Male,22,Las Vegas,No,32,0,32,2,64,4,Premium quality as usual.
123934,28-12-2023,BF1544,Other,Male,21,Las Vegas,No,9,0,9,1,9,3,Not as expected.
154508,28-12-2023,BF1548,Clothing,Male,22,Memphis,No,65,0,65,2,130,3,Had slight delays but the product was in good shape.
141636,28-12-2023,BF1549,Clothing,Male,18,Dublin,Yes,130,40,170,3,510,4,Premium quality as usual.
170390,28-12-2023,BF1551,Ornaments,Male,31,Cleveland,No,15,0,15,1,15,1,The product had poor quality.
145994,28-12-2023,BF1544,Other,Male,22,Miami,No,9,0,9,1,9,3,Had slight delays but the product was in good shape.
168075,28-12-2023,BF1548,Clothing,Male,24,Miami,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
145131,28-12-2023,BF1550,Clothing,Female,24,Las Vegas,No,97,0,97,2,194,5,Premium quality as usual.
125788,28-12-2023,BF1544,Other,Male,26,Paris,Yes,9,50,59,3,177,4,The product was affordable here compared to other brands.
130683,28-12-2023,BF1548,Clothing,Female,29,Liverpool,Yes,65,40,105,1,105,5,Premium quality as usual.
194075,27-12-2023,BF1553,Ornaments,Female,27,New York,No,50,0,50,2,100,2,"Unfortunately, the delivery was late."
181192,27-12-2023,BF1548,Clothing,Male,23,Cardiff,Yes,65,40,105,1,105,3,Nothing too special.
120434,27-12-2023,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.
128898,27-12-2023,BF1554,Ornaments,Male,34,Sacramento,No,20,0,20,1,20,5,Premium quality as usual.
193775,27-12-2023,BF1551,Ornaments,Female,32,Cleveland,No,15,0,15,5,75,4,Discount deals was greatly appreciated.
143036,27-12-2023,BF1550,Clothing,Male,18,New York,No,97,0,97,4,388,5,The product had excellent quality.
168118,27-12-2023,BF1547,Ornaments,Male,29,Sacramento,No,32,0,32,1,32,5,The delivery team handled the product with care.
146528,27-12-2023,BF1543,Clothing,Female,33,New York,No,100,0,100,2,200,3,The handling was questionable but incurred only minute damages.
168314,27-12-2023,BF1544,Other,Male,28,Dublin,Yes,9,40,49,2,98,3,Not as expected.
138893,27-12-2023,BF1543,Clothing,Female,26,Austin,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.
129810,27-12-2023,BF1547,Ornaments,Male,22,New York,No,32,0,32,1,32,1,Clear delays in delivery.
194338,27-12-2023,BF1551,Ornaments,Male,24,Manchester,Yes,15,40,55,3,165,4,The delivery team handled the product with care.
196087,27-12-2023,BF1548,Clothing,Male,19,Sacramento,No,65,0,65,1,65,1,The product had poor quality.
138213,27-12-2023,BF1548,Clothing,Male,21,Detroit,No,65,0,65,2,130,4,The delivery team handled the product with care.
171929,27-12-2023,BF1551,Ornaments,Female,20,New Delhi,Yes,15,70,85,1,85,1,The product had an underwhelming design.
196243,27-12-2023,BF1548,Clothing,Male,24,Liverpool,Yes,65,40,105,3,315,4,The product was affordable here compared to other brands.
184740,27-12-2023,BF1550,Clothing,Female,21,San Antonio,No,97,0,97,1,97,5,The product was delivered quickly.
162624,27-12-2023,BF1543,Clothing,Male,29,Dublin,Yes,100,40,140,1,140,2,There is clear evidence of subpar detailing.
138008,27-12-2023,BF1554,Ornaments,Female,28,Austin,No,20,0,20,1,20,2,The promotion quality does not match the product
167366,26-12-2023,BF1550,Clothing,Female,25,San Antonio,No,97,0,97,4,388,5,Discount deals was greatly appreciated.
180678,26-12-2023,BF1544,Other,Male,27,Detroit,No,9,0,9,1,9,5,Incredible detailing was clearly evident.
167422,26-12-2023,BF1550,Clothing,Male,28,Austin,No,97,0,97,2,194,4,Exquisite craftsmanship here is absolutely appreciated.
144392,26-12-2023,BF1544,Other,Male,35,Austin,No,9,0,9,1,9,4,The product was affordable here compared to other brands.
174359,26-12-2023,BF1550,Clothing,Female,22,Miami,No,97,0,97,3,291,1,The product had an underwhelming design.
188147,26-12-2023,BF1552,Ornaments,Male,20,New York,No,45,0,45,1,45,3,The handling was questionable but incurred only minute damages.
161058,26-12-2023,BF1544,Other,Female,20,Liverpool,Yes,9,40,49,2,98,4,Lack of delivery delays is greatly appreciated.
195750,26-12-2023,BF1546,Clothing,Male,22,Mumbai,Yes,118,70,188,1,188,1,Never buying from here again.
182205,26-12-2023,BF1546,Clothing,Male,21,Portland,No,118,0,118,1,118,5,The delivery team handled the product with care.
138781,26-12-2023,BF1543,Clothing,Male,26,San Antonio,No,100,0,100,1,100,4,The product had excellent quality.
199993,26-12-2023,BF1549,Clothing,Male,28,Memphis,No,130,0,130,1,130,1,Clear delays in delivery.
153580,26-12-2023,BF1548,Clothing,Male,22,Detroit,No,65,0,65,4,260,3,Nothing too special.
155844,26-12-2023,BF1550,Clothing,Male,23,London,Yes,97,40,137,2,274,5,The delivery team handled the product with care.
152714,26-12-2023,BF1544,Other,Female,23,Portland,No,9,0,9,1,9,5,The Product exhibits good design.
149859,26-12-2023,BF1544,Other,Female,35,Memphis,No,9,0,9,5,45,5,Discount deals was greatly appreciated.
140450,26-12-2023,BF1548,Clothing,Male,20,Dublin,Yes,65,40,105,1,105,2,"Unfortunately, the delivery was late."
141233,26-12-2023,BF1550,Clothing,Male,20,Paris,Yes,97,50,147,1,147,5,Lack of delivery delays is greatly appreciated.
132566,26-12-2023,BF1548,Clothing,Male,27,Cardiff,Yes,65,40,105,1,105,4,The product was delivered quickly.
189443,26-12-2023,BF1546,Clothing,Male,23,New Jersey,No,118,0,118,1,118,3,Had slight delays but the product was in good shape.
140740,26-12-2023,BF1545,Other,Male,35,Cleveland,No,10,0,10,1,10,5,The product was delivered quickly.
198736,26-12-2023,BF1548,Clothing,Male,33,Mumbai,Yes,65,70,135,1,135,5,The product had excellent quality.
128273,26-12-2023,BF1550,Clothing,Male,32,New Jersey,No,97,0,97,1,97,1,Clear delays in delivery.
145813,26-12-2023,BF1544,Other,Male,22,San Antonio,No,9,0,9,2,18,4,The product had excellent quality.
162336,26-12-2023,BF1548,Clothing,Male,32,Cleveland,No,65,0,65,2,130,1,Clear delays in delivery.
181062,26-12-2023,BF1543,Clothing,Male,28,Detroit,No,100,0,100,1,100,5,Incredible detailing was clearly evident.
173155,26-12-2023,BF1548,Clothing,Male,32,Cleveland,No,65,0,65,2,130,4,The Product exhibits good design.
148311,26-12-2023,BF1546,Clothing,Male,22,Memphis,No,118,0,118,1,118,4,Great design is one of the major positives of this product.
167211,26-12-2023,BF1554,Ornaments,Male,21,San Francisco,No,20,0,20,1,20,3,Expected much better
131203,26-12-2023,BF1552,Ornaments,Male,20,Pittsburgh,No,45,0,45,1,45,5,Incredible detailing was clearly evident.
187569,26-12-2023,BF1545,Other,Male,32,Portland,No,10,0,10,1,10,2,Clear delays in delivery.
174925,26-12-2023,BF1550,Clothing,Male,27,London,Yes,97,40,137,1,137,5,Exquisite craftsmanship here is absolutely appreciated.
126527,26-12-2023,BF1543,Clothing,Female,22,Sydney,Yes,100,100,200,1,200,4,Exquisite craftsmanship here is absolutely appreciated.
158846,26-12-2023,BF1554,Ornaments,Male,24,Memphis,No,20,0,20,1,20,4,Premium quality as usual.
188688,25-12-2023,BF1551,Ornaments,Male,25,San Antonio,No,15,0,15,1,15,1,The product had an underwhelming design.
197935,25-12-2023,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,5,Lack of delivery delays is greatly appreciated.
142063,25-12-2023,BF1551,Ornaments,Male,19,Glasgow,Yes,15,40,55,1,55,4,The product was delivered quickly.
133436,25-12-2023,BF1543,Clothing,Male,35,Cardiff,Yes,100,40,140,1,140,4,The delivery team handled the product with care.
121001,25-12-2023,BF1545,Other,Female,19,San Francisco,No,10,0,10,4,40,4,Incredible detailing was clearly evident.
193095,25-12-2023,BF1551,Ornaments,Male,26,Las Vegas,No,15,0,15,2,30,4,The product had excellent quality.
140521,25-12-2023,BF1545,Other,Male,34,Paris,Yes,10,50,60,1,60,1,Waste of Money.
133956,25-12-2023,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,5,The product was affordable here compared to other brands.
158214,25-12-2023,BF1550,Clothing,Male,26,Glasgow,Yes,97,40,137,1,137,5,The delivery team handled the product with care.
192821,25-12-2023,BF1544,Other,Male,23,Las Vegas,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
177399,25-12-2023,BF1544,Other,Female,21,Sacramento,No,9,0,9,1,9,3,Had slight delays but the product was in good shape.
166524,25-12-2023,BF1548,Clothing,Male,28,Cardiff,Yes,65,40,105,4,420,5,Incredible detailing was clearly evident.
166145,25-12-2023,BF1550,Clothing,Male,23,New Jersey,No,97,0,97,1,97,5,Discount deals was greatly appreciated.
174349,25-12-2023,BF1547,Ornaments,Male,25,Miami,No,32,0,32,1,32,4,The product was affordable here compared to other brands.
131661,25-12-2023,BF1543,Clothing,Male,28,Montreal,Yes,100,25,125,2,250,3,Had slight delays but the product was in good shape.
156683,25-12-2023,BF1552,Ornaments,Male,25,Austin,No,45,0,45,1,45,1,Low quality products are a usual here these days.
187451,25-12-2023,BF1550,Clothing,Female,35,San Antonio,No,97,0,97,3,291,5,The Product exhibits good design.
157724,25-12-2023,BF1544,Other,Female,19,Mumbai,Yes,9,70,79,2,158,2,Careless handling by the delivery team.
143937,25-12-2023,BF1548,Clothing,Male,34,Toronto,Yes,65,25,90,2,180,5,The Product exhibits good design.
174658,25-12-2023,BF1554,Ornaments,Male,27,Glasgow,Yes,20,40,60,1,60,4,The product was affordable here compared to other brands.
158889,25-12-2023,BF1544,Other,Male,31,London,Yes,9,40,49,1,49,1,"Unfortunately, the delivery was late."
139266,25-12-2023,BF1548,Clothing,Male,33,Cardiff,Yes,65,40,105,1,105,3,Had slight delays but the product was in good shape.
157609,24-12-2023,BF1548,Clothing,Female,23,San Francisco,No,65,0,65,4,260,5,The delivery team handled the product with care.
181709,24-12-2023,BF1548,Clothing,Male,19,Detroit,No,65,0,65,1,65,4,The product was delivered quickly.
159891,24-12-2023,BF1543,Clothing,Male,22,New Delhi,Yes,100,70,170,1,170,3,Had slight delays but the product was in good shape.
180773,24-12-2023,BF1554,Ornaments,Male,29,New York,No,20,0,20,2,40,5,Lack of delivery delays is greatly appreciated.
170857,24-12-2023,BF1543,Clothing,Female,28,Pittsburgh,No,100,0,100,1,100,2,The product had poor quality.
168411,24-12-2023,BF1548,Clothing,Male,18,Portland,No,65,0,65,2,130,3,Nothing too special.
122196,24-12-2023,BF1551,Ornaments,Male,35,San Francisco,No,15,0,15,1,15,4,Discount deals was greatly appreciated.
190109,24-12-2023,BF1552,Ornaments,Male,33,Detroit,No,45,0,45,1,45,4,Lack of delivery delays is greatly appreciated.
139741,24-12-2023,BF1548,Clothing,Male,28,Austin,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
190867,24-12-2023,BF1548,Clothing,Male,23,Manchester,Yes,65,40,105,1,105,4,Lack of delivery delays is greatly appreciated.
170456,24-12-2023,BF1549,Clothing,Female,35,New York,No,130,0,130,1,130,4,The delivery team handled the product with care.
193971,24-12-2023,BF1544,Other,Male,21,Las Vegas,No,9,0,9,1,9,5,The delivery team handled the product with care.
199749,24-12-2023,BF1548,Clothing,Male,19,San Antonio,No,65,0,65,1,65,3,Nothing too special.
142896,24-12-2023,BF1544,Other,Male,26,New York,No,9,0,9,2,18,1,Careless handling by the delivery team.
153477,24-12-2023,BF1546,Clothing,Male,25,San Francisco,No,118,0,118,1,118,5,Incredible detailing was clearly evident.
128473,24-12-2023,BF1552,Ornaments,Female,21,Paris,Yes,45,50,95,5,475,1,Clear delays in delivery.
154867,24-12-2023,BF1547,Ornaments,Female,26,New York,No,32,0,32,1,32,1,"Unfortunately, the delivery was late."
186658,24-12-2023,BF1552,Ornaments,Male,19,Sacramento,No,45,0,45,3,135,4,The product was delivered quickly.
161761,23-12-2023,BF1544,Other,Female,33,New York,No,9,0,9,1,9,4,Incredible detailing was clearly evident.
198965,23-12-2023,BF1545,Other,Male,28,Las Vegas,No,10,0,10,4,40,4,Discount deals was greatly appreciated.
150373,23-12-2023,BF1545,Other,Male,30,Cleveland,No,10,0,10,1,10,5,Premium quality as usual.
144476,23-12-2023,BF1549,Clothing,Female,27,Manchester,Yes,130,40,170,1,170,2,Waste of Money.
180490,23-12-2023,BF1555,Other,Male,33,San Antonio,No,23,0,23,1,23,3,Not as expected.
165424,23-12-2023,BF1550,Clothing,Male,35,Miami,No,97,0,97,4,388,4,Incredible detailing was clearly evident.
169781,23-12-2023,BF1545,Other,Male,21,Las Vegas,No,10,0,10,1,10,4,The product had excellent quality.
123679,23-12-2023,BF1543,Clothing,Male,30,Toronto,Yes,100,25,125,2,250,5,Incredible detailing was clearly evident.
185745,23-12-2023,BF1545,Other,Male,18,Austin,No,10,0,10,1,10,4,The product was delivered quickly.
175633,23-12-2023,BF1543,Clothing,Male,24,San Francisco,No,100,0,100,4,400,4,Premium quality as usual.
153332,23-12-2023,BF1551,Ornaments,Male,22,Detroit,No,15,0,15,1,15,5,Incredible detailing was clearly evident.
143721,23-12-2023,BF1550,Clothing,Male,19,Toronto,Yes,97,25,122,3,366,1,Waste of Money.
133596,23-12-2023,BF1546,Clothing,Male,22,Las Vegas,No,118,0,118,1,118,5,The product was affordable here compared to other brands.
197538,23-12-2023,BF1551,Ornaments,Female,21,San Antonio,No,15,0,15,1,15,3,The handling was questionable but incurred only minute damages.
153358,23-12-2023,BF1548,Clothing,Female,19,Dublin,Yes,65,40,105,1,105,4,The product was affordable here compared to other brands.
137168,23-12-2023,BF1551,Ornaments,Male,34,Las Vegas,No,15,0,15,1,15,5,The delivery team handled the product with care.
132901,23-12-2023,BF1544,Other,Female,28,Sydney,Yes,9,100,109,1,109,5,Incredible detailing was clearly evident.
184446,23-12-2023,BF1543,Clothing,Male,24,London,Yes,100,40,140,2,280,4,The delivery team handled the product with care.
162250,23-12-2023,BF1543,Clothing,Male,22,New York,No,100,0,100,5,500,4,The product had excellent quality.
132138,23-12-2023,BF1550,Clothing,Male,20,San Francisco,No,97,0,97,2,194,2,Waste of Money.
186068,23-12-2023,BF1545,Other,Male,21,Miami,No,10,0,10,1,10,5,Lack of delivery delays is greatly appreciated.
